code,country,region,income_group,year,rate
LAO,Laos,East Asia & Pacific,Lower middle,1983,6.376
LAO,Laos,East Asia & Pacific,Lower middle,1984,6.381
LAO,Laos,East Asia & Pacific,Lower middle,1985,6.361
LAO,Laos,East Asia & Pacific,Lower middle,1986,6.321
LAO,Laos,East Asia & Pacific,Lower middle,1987,6.273
LAO,Laos,East Asia & Pacific,Lower middle,1988,6.21
LAO,Laos,East Asia & Pacific,Lower middle,1989,6.153
LAO,Laos,East Asia & Pacific,Lower middle,1990,6.084
LAO,Laos,East Asia & Pacific,Lower middle,1991,5.996
LAO,Laos,East Asia & Pacific,Lower middle,1992,5.882
LAO,Laos,East Asia & Pacific,Lower middle,1993,5.75
LAO,Laos,East Asia & Pacific,Lower middle,1994,5.548
LAO,Laos,East Asia & Pacific,Lower middle,1995,5.346
LAO,Laos,East Asia & Pacific,Lower middle,1996,5.148
LAO,Laos,East Asia & Pacific,Lower middle,1997,4.964
LAO,Laos,East Asia & Pacific,Lower middle,1998,4.776
LAO,Laos,East Asia & Pacific,Lower middle,1999,4.655
LAO,Laos,East Asia & Pacific,Lower middle,2000,4.4
LAO,Laos,East Asia & Pacific,Lower middle,2001,4.209
LAO,Laos,East Asia & Pacific,Lower middle,2002,4.037
LAO,Laos,East Asia & Pacific,Lower middle,2003,3.911
LAO,Laos,East Asia & Pacific,Lower middle,2004,3.808
LAO,Laos,East Asia & Pacific,Lower middle,2005,3.673
LAO,Laos,East Asia & Pacific,Lower middle,2006,3.597
LAO,Laos,East Asia & Pacific,Lower middle,2007,3.494
LAO,Laos,East Asia & Pacific,Lower middle,2008,3.375
LAO,Laos,East Asia & Pacific,Lower middle,2009,3.264
LAO,Laos,East Asia & Pacific,Lower middle,2010,3.145
LAO,Laos,East Asia & Pacific,Lower middle,2011,3.049
LAO,Laos,East Asia & Pacific,Lower middle,2012,2.953
LAO,Laos,East Asia & Pacific,Lower middle,2013,2.872
LAO,Laos,East Asia & Pacific,Lower middle,2014,2.802
LAO,Laos,East Asia & Pacific,Lower middle,2015,2.766
LAO,Laos,East Asia & Pacific,Lower middle,2016,2.722
LAO,Laos,East Asia & Pacific,Lower middle,2017,2.671
LAO,Laos,East Asia & Pacific,Lower middle,2018,2.619
LAO,Laos,East Asia & Pacific,Lower middle,2019,2.571
LAO,Laos,East Asia & Pacific,Lower middle,2020,2.541
LAO,Laos,East Asia & Pacific,Lower middle,2021,2.496
LAO,Laos,East Asia & Pacific,Lower middle,2022,2.448
LVA,Latvia,Europe & Central Asia,High,1960,1.94
LVA,Latvia,Europe & Central Asia,High,1961,1.94
LVA,Latvia,Europe & Central Asia,High,1962,1.91
LVA,Latvia,Europe & Central Asia,High,1963,1.85
LVA,Latvia,Europe & Central Asia,High,1964,1.79
LVA,Latvia,Europe & Central Asia,High,1965,1.74
LVA,Latvia,Europe & Central Asia,High,1966,1.76
LVA,Latvia,Europe & Central Asia,High,1967,1.8
LVA,Latvia,Europe & Central Asia,High,1968,1.83
LVA,Latvia,Europe & Central Asia,High,1969,1.88
LVA,Latvia,Europe & Central Asia,High,1970,1.96
LVA,Latvia,Europe & Central Asia,High,1971,2
LVA,Latvia,Europe & Central Asia,High,1972,2
LVA,Latvia,Europe & Central Asia,High,1973,1.98
LVA,Latvia,Europe & Central Asia,High,1974,1.97
LVA,Latvia,Europe & Central Asia,High,1975,1.96
LVA,Latvia,Europe & Central Asia,High,1976,1.93
LVA,Latvia,Europe & Central Asia,High,1977,1.89
LVA,Latvia,Europe & Central Asia,High,1978,1.87
LVA,Latvia,Europe & Central Asia,High,1979,1.87
LVA,Latvia,Europe & Central Asia,High,1980,1.86
LVA,Latvia,Europe & Central Asia,High,1981,1.88
LVA,Latvia,Europe & Central Asia,High,1982,1.97
LVA,Latvia,Europe & Central Asia,High,1983,2.07
LVA,Latvia,Europe & Central Asia,High,1984,2.09
LVA,Latvia,Europe & Central Asia,High,1985,2.08
LVA,Latvia,Europe & Central Asia,High,1986,2.12
LVA,Latvia,Europe & Central Asia,High,1987,2.15
LVA,Latvia,Europe & Central Asia,High,1988,2.11
LVA,Latvia,Europe & Central Asia,High,1989,2.05
LVA,Latvia,Europe & Central Asia,High,1990,2.02
LVA,Latvia,Europe & Central Asia,High,1991,1.86
LVA,Latvia,Europe & Central Asia,High,1992,1.73
LVA,Latvia,Europe & Central Asia,High,1993,1.51
LVA,Latvia,Europe & Central Asia,High,1994,1.39
LVA,Latvia,Europe & Central Asia,High,1995,1.25
LVA,Latvia,Europe & Central Asia,High,1996,1.16
LVA,Latvia,Europe & Central Asia,High,1997,1.11
LVA,Latvia,Europe & Central Asia,High,1998,1.09
LVA,Latvia,Europe & Central Asia,High,1999,1.16
LVA,Latvia,Europe & Central Asia,High,2000,1.25
LVA,Latvia,Europe & Central Asia,High,2001,1.22
LVA,Latvia,Europe & Central Asia,High,2002,1.26
LVA,Latvia,Europe & Central Asia,High,2003,1.32
LVA,Latvia,Europe & Central Asia,High,2004,1.29
LVA,Latvia,Europe & Central Asia,High,2005,1.39
LVA,Latvia,Europe & Central Asia,High,2006,1.46
LVA,Latvia,Europe & Central Asia,High,2007,1.54
LVA,Latvia,Europe & Central Asia,High,2008,1.58
LVA,Latvia,Europe & Central Asia,High,2009,1.46
LVA,Latvia,Europe & Central Asia,High,2010,1.36
LVA,Latvia,Europe & Central Asia,High,2011,1.33
LVA,Latvia,Europe & Central Asia,High,2012,1.44
LVA,Latvia,Europe & Central Asia,High,2013,1.52
LVA,Latvia,Europe & Central Asia,High,2014,1.65
LVA,Latvia,Europe & Central Asia,High,2015,1.7
LVA,Latvia,Europe & Central Asia,High,2016,1.74
LVA,Latvia,Europe & Central Asia,High,2017,1.69
LVA,Latvia,Europe & Central Asia,High,2018,1.6
LVA,Latvia,Europe & Central Asia,High,2019,1.61
LVA,Latvia,Europe & Central Asia,High,2020,1.55
LVA,Latvia,Europe & Central Asia,High,2021,1.57
LVA,Latvia,Europe & Central Asia,High,2022,1.47
LBN,Lebanon,Middle East & North Africa,Lower middle,1960,5.818
LBN,Lebanon,Middle East & North Africa,Lower middle,1961,5.809
LBN,Lebanon,Middle East & North Africa,Lower middle,1962,5.797
LBN,Lebanon,Middle East & North Africa,Lower middle,1963,5.779
LBN,Lebanon,Middle East & North Africa,Lower middle,1964,5.724
LBN,Lebanon,Middle East & North Africa,Lower middle,1965,5.647
LBN,Lebanon,Middle East & North Africa,Lower middle,1966,5.57
LBN,Lebanon,Middle East & North Africa,Lower middle,1967,5.485
LBN,Lebanon,Middle East & North Africa,Lower middle,1968,5.382
LBN,Lebanon,Middle East & North Africa,Lower middle,1969,5.279
LBN,Lebanon,Middle East & North Africa,Lower middle,1970,5.168
LBN,Lebanon,Middle East & North Africa,Lower middle,1971,5.042
LBN,Lebanon,Middle East & North Africa,Lower middle,1972,4.933
LBN,Lebanon,Middle East & North Africa,Lower middle,1973,4.805
LBN,Lebanon,Middle East & North Africa,Lower middle,1974,4.685
LBN,Lebanon,Middle East & North Africa,Lower middle,1975,4.559
LBN,Lebanon,Middle East & North Africa,Lower middle,1976,4.418
LBN,Lebanon,Middle East & North Africa,Lower middle,1977,4.308
LBN,Lebanon,Middle East & North Africa,Lower middle,1978,4.196
LBN,Lebanon,Middle East & North Africa,Lower middle,1979,4.091
LBN,Lebanon,Middle East & North Africa,Lower middle,1980,4.032
LBN,Lebanon,Middle East & North Africa,Lower middle,1981,3.984
LBN,Lebanon,Middle East & North Africa,Lower middle,1982,3.885
LBN,Lebanon,Middle East & North Africa,Lower middle,1983,3.789
LBN,Lebanon,Middle East & North Africa,Lower middle,1984,3.704
LBN,Lebanon,Middle East & North Africa,Lower middle,1985,3.587
LBN,Lebanon,Middle East & North Africa,Lower middle,1986,3.501
LBN,Lebanon,Middle East & North Africa,Lower middle,1987,3.431
LBN,Lebanon,Middle East & North Africa,Lower middle,1988,3.4
LBN,Lebanon,Middle East & North Africa,Lower middle,1989,3.391
LBN,Lebanon,Middle East & North Africa,Lower middle,1990,3.295
LBN,Lebanon,Middle East & North Africa,Lower middle,1991,3.19
LBN,Lebanon,Middle East & North Africa,Lower middle,1992,3.081
LBN,Lebanon,Middle East & North Africa,Lower middle,1993,2.97
LBN,Lebanon,Middle East & North Africa,Lower middle,1994,2.868
LBN,Lebanon,Middle East & North Africa,Lower middle,1995,2.781
LBN,Lebanon,Middle East & North Africa,Lower middle,1996,2.736
LBN,Lebanon,Middle East & North Africa,Lower middle,1997,2.659
LBN,Lebanon,Middle East & North Africa,Lower middle,1998,2.6
LBN,Lebanon,Middle East & North Africa,Lower middle,1999,2.55
LBN,Lebanon,Middle East & North Africa,Lower middle,2000,2.499
LBN,Lebanon,Middle East & North Africa,Lower middle,2001,2.462
LBN,Lebanon,Middle East & North Africa,Lower middle,2002,2.41
LBN,Lebanon,Middle East & North Africa,Lower middle,2003,2.345
LBN,Lebanon,Middle East & North Africa,Lower middle,2004,2.27
LBN,Lebanon,Middle East & North Africa,Lower middle,2005,2.203
LBN,Lebanon,Middle East & North Africa,Lower middle,2006,2.157
LBN,Lebanon,Middle East & North Africa,Lower middle,2007,2.11
LBN,Lebanon,Middle East & North Africa,Lower middle,2008,2.081
LBN,Lebanon,Middle East & North Africa,Lower middle,2009,2.085
LBN,Lebanon,Middle East & North Africa,Lower middle,2010,2.126
LBN,Lebanon,Middle East & North Africa,Lower middle,2011,2.162
LBN,Lebanon,Middle East & North Africa,Lower middle,2012,2.169
LBN,Lebanon,Middle East & North Africa,Lower middle,2013,2.172
LBN,Lebanon,Middle East & North Africa,Lower middle,2014,2.182
LBN,Lebanon,Middle East & North Africa,Lower middle,2015,2.178
LBN,Lebanon,Middle East & North Africa,Lower middle,2016,2.183
LBN,Lebanon,Middle East & North Africa,Lower middle,2017,2.173
LBN,Lebanon,Middle East & North Africa,Lower middle,2018,2.148
LBN,Lebanon,Middle East & North Africa,Lower middle,2019,2.13
LBN,Lebanon,Middle East & North Africa,Lower middle,2020,2.103
LBN,Lebanon,Middle East & North Africa,Lower middle,2021,2.091
LBN,Lebanon,Middle East & North Africa,Lower middle,2022,2.08
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1960,5.819
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1961,5.811
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1962,5.805
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1963,5.796
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1964,5.768
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1965,5.782
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1966,5.77
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1967,5.759
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1968,5.745
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1969,5.737
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1970,5.729
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1971,5.761
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1972,5.761
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1973,5.766
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1974,5.828
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1975,5.9
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1976,5.932
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1977,5.898
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1978,5.851
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1979,5.803
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1980,5.748
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1981,5.684
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1982,5.613
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1983,5.542
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1984,5.463
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1985,5.373
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1986,5.276
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1987,5.161
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1988,5.046
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1989,4.904
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1990,4.759
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1991,4.645
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1992,4.522
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1993,4.366
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1994,4.217
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1995,4.143
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1996,4.071
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1997,3.993
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1998,3.855
LSO,Lesotho,Sub-Saharan Africa,Lower middle,1999,3.736
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2000,3.658
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2001,3.657
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2002,3.677
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2003,3.635
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2004,3.519
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2005,3.438
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2006,3.43
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2007,3.441
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2008,3.408
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2009,3.318
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2010,3.249
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2011,3.318
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2012,3.305
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2013,3.334
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2014,3.288
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2015,3.264
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2016,3.239
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2017,3.187
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2018,3.139
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2019,3.094
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2020,3.049
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2021,3.018
LSO,Lesotho,Sub-Saharan Africa,Lower middle,2022,2.98
LBR,Liberia,Sub-Saharan Africa,Low,1960,6.391
LBR,Liberia,Sub-Saharan Africa,Low,1961,6.446
LBR,Liberia,Sub-Saharan Africa,Low,1962,6.504
LBR,Liberia,Sub-Saharan Africa,Low,1963,6.556
LBR,Liberia,Sub-Saharan Africa,Low,1964,6.585
LBR,Liberia,Sub-Saharan Africa,Low,1965,6.617
LBR,Liberia,Sub-Saharan Africa,Low,1966,6.628
LBR,Liberia,Sub-Saharan Africa,Low,1967,6.65
LBR,Liberia,Sub-Saharan Africa,Low,1968,6.657
LBR,Liberia,Sub-Saharan Africa,Low,1969,6.644
LBR,Liberia,Sub-Saharan Africa,Low,1970,6.578
LBR,Liberia,Sub-Saharan Africa,Low,1971,6.542
LBR,Liberia,Sub-Saharan Africa,Low,1972,6.599
LBR,Liberia,Sub-Saharan Africa,Low,1973,6.651
LBR,Liberia,Sub-Saharan Africa,Low,1974,6.691
LBR,Liberia,Sub-Saharan Africa,Low,1975,6.744
LBR,Liberia,Sub-Saharan Africa,Low,1976,6.793
LBR,Liberia,Sub-Saharan Africa,Low,1977,6.841
LBR,Liberia,Sub-Saharan Africa,Low,1978,6.884
LBR,Liberia,Sub-Saharan Africa,Low,1979,6.919
LBR,Liberia,Sub-Saharan Africa,Low,1980,6.872
LBR,Liberia,Sub-Saharan Africa,Low,1981,6.834
LBR,Liberia,Sub-Saharan Africa,Low,1982,6.788
LBR,Liberia,Sub-Saharan Africa,Low,1983,6.76
LBR,Liberia,Sub-Saharan Africa,Low,1984,6.728
LBR,Liberia,Sub-Saharan Africa,Low,1985,6.693
LBR,Liberia,Sub-Saharan Africa,Low,1986,6.638
LBR,Liberia,Sub-Saharan Africa,Low,1987,6.572
LBR,Liberia,Sub-Saharan Africa,Low,1988,6.507
LBR,Liberia,Sub-Saharan Africa,Low,1989,6.434
LBR,Liberia,Sub-Saharan Africa,Low,1990,6.37
LBR,Liberia,Sub-Saharan Africa,Low,1991,6.323
LBR,Liberia,Sub-Saharan Africa,Low,1992,6.277
LBR,Liberia,Sub-Saharan Africa,Low,1993,6.246
LBR,Liberia,Sub-Saharan Africa,Low,1994,6.21
LBR,Liberia,Sub-Saharan Africa,Low,1995,6.173
LBR,Liberia,Sub-Saharan Africa,Low,1996,6.129
LBR,Liberia,Sub-Saharan Africa,Low,1997,6.079
LBR,Liberia,Sub-Saharan Africa,Low,1998,6.017
LBR,Liberia,Sub-Saharan Africa,Low,1999,5.953
LBR,Liberia,Sub-Saharan Africa,Low,2000,5.875
LBR,Liberia,Sub-Saharan Africa,Low,2001,5.774
LBR,Liberia,Sub-Saharan Africa,Low,2002,5.653
LBR,Liberia,Sub-Saharan Africa,Low,2003,5.547
LBR,Liberia,Sub-Saharan Africa,Low,2004,5.506
LBR,Liberia,Sub-Saharan Africa,Low,2005,5.519
LBR,Liberia,Sub-Saharan Africa,Low,2006,5.53
LBR,Liberia,Sub-Saharan Africa,Low,2007,5.462
LBR,Liberia,Sub-Saharan Africa,Low,2008,5.328
LBR,Liberia,Sub-Saharan Africa,Low,2009,5.174
LBR,Liberia,Sub-Saharan Africa,Low,2010,5.058
LBR,Liberia,Sub-Saharan Africa,Low,2011,4.97
LBR,Liberia,Sub-Saharan Africa,Low,2012,4.881
LBR,Liberia,Sub-Saharan Africa,Low,2013,4.749
LBR,Liberia,Sub-Saharan Africa,Low,2014,4.622
LBR,Liberia,Sub-Saharan Africa,Low,2015,4.523
LBR,Liberia,Sub-Saharan Africa,Low,2016,4.461
LBR,Liberia,Sub-Saharan Africa,Low,2017,4.396
LBR,Liberia,Sub-Saharan Africa,Low,2018,4.336
LBR,Liberia,Sub-Saharan Africa,Low,2019,4.257
LBR,Liberia,Sub-Saharan Africa,Low,2020,4.174
LBR,Liberia,Sub-Saharan Africa,Low,2021,4.089
LBR,Liberia,Sub-Saharan Africa,Low,2022,4.016
LBY,Libya,Middle East & North Africa,Upper middle,1960,7.373
LBY,Libya,Middle East & North Africa,Upper middle,1961,7.446
LBY,Libya,Middle East & North Africa,Upper middle,1962,7.551
LBY,Libya,Middle East & North Africa,Upper middle,1963,7.697
LBY,Libya,Middle East & North Africa,Upper middle,1964,7.817
LBY,Libya,Middle East & North Africa,Upper middle,1965,7.912
LBY,Libya,Middle East & North Africa,Upper middle,1966,7.994
LBY,Libya,Middle East & North Africa,Upper middle,1967,8.024
LBY,Libya,Middle East & North Africa,Upper middle,1968,8.045
LBY,Libya,Middle East & North Africa,Upper middle,1969,8.075
LBY,Libya,Middle East & North Africa,Upper middle,1970,8.097
LBY,Libya,Middle East & North Africa,Upper middle,1971,8.133
LBY,Libya,Middle East & North Africa,Upper middle,1972,8.099
LBY,Libya,Middle East & North Africa,Upper middle,1973,8.068
LBY,Libya,Middle East & North Africa,Upper middle,1974,8.022
LBY,Libya,Middle East & North Africa,Upper middle,1975,7.964
LBY,Libya,Middle East & North Africa,Upper middle,1976,7.9
LBY,Libya,Middle East & North Africa,Upper middle,1977,7.815
LBY,Libya,Middle East & North Africa,Upper middle,1978,7.714
LBY,Libya,Middle East & North Africa,Upper middle,1979,7.581
LBY,Libya,Middle East & North Africa,Upper middle,1980,7.219
LBY,Libya,Middle East & North Africa,Upper middle,1981,7.023
LBY,Libya,Middle East & North Africa,Upper middle,1982,6.826
LBY,Libya,Middle East & North Africa,Upper middle,1983,6.63
LBY,Libya,Middle East & North Africa,Upper middle,1984,6.435
LBY,Libya,Middle East & North Africa,Upper middle,1985,6.236
LBY,Libya,Middle East & North Africa,Upper middle,1986,6.023
LBY,Libya,Middle East & North Africa,Upper middle,1987,5.79
LBY,Libya,Middle East & North Africa,Upper middle,1988,5.533
LBY,Libya,Middle East & North Africa,Upper middle,1989,5.256
LBY,Libya,Middle East & North Africa,Upper middle,1990,4.966
LBY,Libya,Middle East & North Africa,Upper middle,1991,4.67
LBY,Libya,Middle East & North Africa,Upper middle,1992,4.381
LBY,Libya,Middle East & North Africa,Upper middle,1993,4.109
LBY,Libya,Middle East & North Africa,Upper middle,1994,3.859
LBY,Libya,Middle East & North Africa,Upper middle,1995,3.636
LBY,Libya,Middle East & North Africa,Upper middle,1996,3.439
LBY,Libya,Middle East & North Africa,Upper middle,1997,3.265
LBY,Libya,Middle East & North Africa,Upper middle,1998,3.109
LBY,Libya,Middle East & North Africa,Upper middle,1999,2.97
LBY,Libya,Middle East & North Africa,Upper middle,2000,2.851
LBY,Libya,Middle East & North Africa,Upper middle,2001,2.971
LBY,Libya,Middle East & North Africa,Upper middle,2002,2.911
LBY,Libya,Middle East & North Africa,Upper middle,2003,2.857
LBY,Libya,Middle East & North Africa,Upper middle,2004,2.808
LBY,Libya,Middle East & North Africa,Upper middle,2005,2.765
LBY,Libya,Middle East & North Africa,Upper middle,2006,2.699
LBY,Libya,Middle East & North Africa,Upper middle,2007,2.648
LBY,Libya,Middle East & North Africa,Upper middle,2008,2.599
LBY,Libya,Middle East & North Africa,Upper middle,2009,2.556
LBY,Libya,Middle East & North Africa,Upper middle,2010,2.603
LBY,Libya,Middle East & North Africa,Upper middle,2011,2.646
LBY,Libya,Middle East & North Africa,Upper middle,2012,2.68
LBY,Libya,Middle East & North Africa,Upper middle,2013,2.716
LBY,Libya,Middle East & North Africa,Upper middle,2014,2.754
LBY,Libya,Middle East & North Africa,Upper middle,2015,2.711
LBY,Libya,Middle East & North Africa,Upper middle,2016,2.673
LBY,Libya,Middle East & North Africa,Upper middle,2017,2.626
LBY,Libya,Middle East & North Africa,Upper middle,2018,2.581
LBY,Libya,Middle East & North Africa,Upper middle,2019,2.539
LBY,Libya,Middle East & North Africa,Upper middle,2020,2.507
LBY,Libya,Middle East & North Africa,Upper middle,2021,2.462
LBY,Libya,Middle East & North Africa,Upper middle,2022,2.402
LIE,Liechtenstein,Europe & Central Asia,High,2000,1.57
LIE,Liechtenstein,Europe & Central Asia,High,2001,1.52
LIE,Liechtenstein,Europe & Central Asia,High,2002,1.47
LIE,Liechtenstein,Europe & Central Asia,High,2003,1.36
LIE,Liechtenstein,Europe & Central Asia,High,2004,1.44
LIE,Liechtenstein,Europe & Central Asia,High,2005,1.49
LIE,Liechtenstein,Europe & Central Asia,High,2006,1.43
LIE,Liechtenstein,Europe & Central Asia,High,2007,1.42
LIE,Liechtenstein,Europe & Central Asia,High,2008,1.43
LIE,Liechtenstein,Europe & Central Asia,High,2009,1.71
LIE,Liechtenstein,Europe & Central Asia,High,2010,1.4
LIE,Liechtenstein,Europe & Central Asia,High,2011,1.69
LIE,Liechtenstein,Europe & Central Asia,High,2012,1.51
LIE,Liechtenstein,Europe & Central Asia,High,2013,1.45
LIE,Liechtenstein,Europe & Central Asia,High,2014,1.59
LIE,Liechtenstein,Europe & Central Asia,High,2015,1.4
LIE,Liechtenstein,Europe & Central Asia,High,2016,1.61
LIE,Liechtenstein,Europe & Central Asia,High,2017,1.44
LIE,Liechtenstein,Europe & Central Asia,High,2018,1.58
LIE,Liechtenstein,Europe & Central Asia,High,2019,1.48
LIE,Liechtenstein,Europe & Central Asia,High,2020,1.46
LIE,Liechtenstein,Europe & Central Asia,High,2021,1.53
LIE,Liechtenstein,Europe & Central Asia,High,2022,1.47
LTU,Lithuania,Europe & Central Asia,High,1960,2.56
LTU,Lithuania,Europe & Central Asia,High,1961,2.53
LTU,Lithuania,Europe & Central Asia,High,1962,2.45
LTU,Lithuania,Europe & Central Asia,High,1963,2.35
LTU,Lithuania,Europe & Central Asia,High,1964,2.28
LTU,Lithuania,Europe & Central Asia,High,1965,2.23
LTU,Lithuania,Europe & Central Asia,High,1966,2.22
LTU,Lithuania,Europe & Central Asia,High,1967,2.23
LTU,Lithuania,Europe & Central Asia,High,1968,2.24
LTU,Lithuania,Europe & Central Asia,High,1969,2.3
LTU,Lithuania,Europe & Central Asia,High,1970,2.4
LTU,Lithuania,Europe & Central Asia,High,1971,2.41
LTU,Lithuania,Europe & Central Asia,High,1972,2.34
LTU,Lithuania,Europe & Central Asia,High,1973,2.22
LTU,Lithuania,Europe & Central Asia,High,1974,2.21
LTU,Lithuania,Europe & Central Asia,High,1975,2.18
LTU,Lithuania,Europe & Central Asia,High,1976,2.18
LTU,Lithuania,Europe & Central Asia,High,1977,2.14
